playerId,season,name,team,position,situation,games_played,icetime,xGoals,goals,unblocked_shot_attempts,xRebounds,rebounds,xFreeze,freeze,xOnGoal,ongoal,xPlayStopped,playStopped,xPlayContinuedInZone,playContinuedInZone,xPlayContinuedOutsideZone,playContinuedOutsideZone,flurryAdjustedxGoals,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,blocked_shot_attempts,penalityMinutes,penalties
8473614,2010,Richard Bachman,DAL,G,4on5,1,120.0,0.33,0.0,6.0,0.36,0.0,0.71,0.0,3.66,3.0,0.0,0.0,2.38,4.0,1.12,1.0,0.29,4.0,1.0,0.0,0.18,0.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8473614,2010,Richard Bachman,DAL,G,5on4,1,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8462152,2010,Chris Mason,ATL,G,other,33,3020.0,8.25,7.0,113.0,4.23,4.0,12.32,12.0,60.99,52.0,1.26,0.0,33.15,28.0,23.0,29.0,7.55,50.0,22.0,11.0,1.55,2.8,3.9,1.0,4.0,2.0,30.0,0.0,0.0
8462152,2010,Chris Mason,ATL,G,all,33,100901.0,80.2,95.0,1629.0,59.53,62.0,193.98,203.0,856.81,882.0,28.89,18.0,473.58,386.0,351.31,416.0,76.66,865.0,244.0,77.0,25.41,30.04,24.75,28.0,33.0,34.0,443.0,4.0,2.0
8462152,2010,Chris Mason,ATL,G,5on5,33,78638.0,54.64,68.0,1224.0,42.48,46.0,151.87,162.0,642.34,683.0,22.47,16.0,353.79,284.0,264.67,311.0,52.55,667.0,176.0,45.0,19.61,21.61,13.42,24.0,23.0,21.0,336.0,4.0,2.0
8462152,2010,Chris Mason,ATL,G,4on5,33,9008.0,15.62,20.0,253.0,11.77,11.0,26.96,26.0,132.42,120.0,0.85,1.0,80.69,65.0,43.76,57.0,14.89,125.0,38.0,20.0,3.68,4.71,7.22,3.0,6.0,11.0,70.0,0.0,0.0
8462152,2010,Chris Mason,ATL,G,5on4,33,10235.0,1.68,0.0,38.0,1.01,1.0,2.63,3.0,20.38,26.0,4.22,1.0,5.59,9.0,19.51,18.0,1.66,22.0,8.0,1.0,0.55,0.91,0.22,0.0,0.0,0.0,7.0,0.0,0.0
8471695,2010,Tuukka Rask,BOS,G,other,29,1819.0,2.26,2.0,53.0,2.03,2.0,5.65,5.0,28.86,28.0,0.73,2.0,17.12,13.0,13.03,18.0,2.1,35.0,4.0,2.0,1.25,0.48,0.53,1.0,1.0,0.0,12.0,0.0,0.0
8471695,2010,Tuukka Rask,BOS,G,all,29,95663.0,73.44,71.0,1517.0,56.36,44.0,190.99,200.0,842.8,866.0,26.58,27.0,461.13,349.0,364.52,485.0,70.45,893.0,217.0,64.0,26.09,25.65,21.7,25.0,28.0,18.0,343.0,2.0,1.0
8471695,2010,Tuukka Rask,BOS,G,5on5,29,77098.0,52.13,53.0,1176.0,41.58,33.0,156.99,171.0,659.08,682.0,21.29,23.0,357.75,272.0,283.8,373.0,50.48,704.0,169.0,41.0,21.23,19.8,11.09,21.0,24.0,8.0,262.0,2.0,1.0
8471695,2010,Tuukka Rask,BOS,G,4on5,29,8405.0,16.93,15.0,248.0,11.56,9.0,25.55,21.0,129.35,125.0,0.93,1.0,79.82,58.0,41.97,66.0,15.75,127.0,34.0,19.0,3.24,4.1,9.6,2.0,3.0,10.0,68.0,0.0,0.0
8471695,2010,Tuukka Rask,BOS,G,5on4,29,8341.0,2.12,1.0,40.0,1.19,0.0,2.8,3.0,25.51,31.0,3.64,1.0,6.44,6.0,25.72,28.0,2.11,27.0,10.0,2.0,0.36,1.26,0.49,1.0,0.0,0.0,1.0,0.0,0.0
8473404,2010,Niklas Backstrom,MIN,G,other,51,5416.0,10.87,13.0,151.0,6.1,9.0,16.35,19.0,80.98,80.0,1.63,2.0,46.52,45.0,28.43,22.0,10.0,65.0,35.0,11.0,2.01,4.22,4.63,6.0,3.0,4.0,40.0,0.0,0.0
8473404,2010,Niklas Backstrom,MIN,G,all,51,178653.0,137.94,132.0,2849.0,107.8,112.0,353.56,412.0,1562.03,1566.0,39.76,34.0,869.5,668.0,648.69,790.0,133.77,1634.0,402.0,131.0,44.45,48.74,44.76,43.0,39.0,50.0,682.0,2.0,1.0
8473404,2010,Niklas Backstrom,MIN,G,5on5,51,140166.0,92.97,85.0,2217.0,78.98,87.0,285.18,335.0,1211.83,1204.0,29.91,27.0,674.73,503.0,516.64,634.0,90.55,1322.0,293.0,72.0,37.44,35.27,20.26,34.0,28.0,23.0,530.0,2.0,1.0
8473404,2010,Niklas Backstrom,MIN,G,4on5,51,16671.0,27.88,30.0,408.0,19.7,15.0,45.2,45.0,219.66,231.0,1.05,1.0,132.98,106.0,70.36,102.0,27.07,212.0,52.0,39.0,3.91,6.27,17.69,3.0,6.0,21.0,105.0,0.0,0.0
8473404,2010,Niklas Backstrom,MIN,G,5on4,51,16400.0,5.3,4.0,61.0,2.55,1.0,5.03,11.0,41.09,44.0,6.93,4.0,11.75,9.0,29.24,28.0,5.25,28.0,19.0,8.0,0.8,2.64,1.87,0.0,2.0,2.0,6.0,0.0,0.0
8455710,2010,Martin Brodeur,N.J,G,other,56,3203.0,5.89,6.0,75.0,2.9,2.0,8.28,10.0,42.18,44.0,1.2,0.0,24.16,22.0,15.28,17.0,5.56,32.0,18.0,8.0,0.91,2.06,2.92,0.0,5.0,1.0,17.0,0.0,0.0
8455710,2010,Martin Brodeur,N.J,G,all,56,186966.0,108.24,127.0,2286.0,83.48,85.0,287.45,221.0,1269.51,1313.0,47.73,34.0,695.88,509.0,546.44,789.0,103.8,1334.0,338.0,91.0,36.83,40.23,31.18,35.0,60.0,32.0,523.0,2.0,1.0
8455710,2010,Martin Brodeur,N.J,G,5on5,56,152841.0,74.43,94.0,1849.0,63.25,66.0,239.25,184.0,1018.07,1052.0,37.48,23.0,556.39,390.0,450.27,659.0,73.17,1111.0,259.0,47.0,30.44,30.7,13.28,34.0,45.0,15.0,432.0,2.0,1.0
8455710,2010,Martin Brodeur,N.J,G,4on5,56,14766.0,24.93,24.0,311.0,15.74,17.0,34.78,23.0,177.1,185.0,0.85,0.0,105.08,88.0,58.91,86.0,22.08,158.0,55.0,32.0,4.36,6.63,13.95,0.0,10.0,14.0,66.0,0.0,0.0
8455710,2010,Martin Brodeur,N.J,G,5on4,56,16156.0,2.87,3.0,43.0,1.42,0.0,4.01,4.0,27.7,28.0,7.93,11.0,8.21,9.0,19.6,21.0,2.86,27.0,6.0,4.0,1.0,0.85,1.02,1.0,0.0,2.0,6.0,0.0,0.0
8475215,2010,Robin Lehner,OTT,G,other,8,510.0,1.54,2.0,12.0,0.54,1.0,1.27,1.0,6.7,8.0,0.08,0.0,3.67,2.0,1.73,3.0,1.48,3.0,4.0,2.0,0.15,0.55,0.83,0.0,1.0,1.0,3.0,0.0,0.0
8475215,2010,Robin Lehner,OTT,G,all,8,20452.0,15.32,20.0,322.0,12.4,11.0,39.09,37.0,174.08,178.0,5.0,7.0,99.56,80.0,70.94,91.0,14.61,180.0,49.0,14.0,5.22,6.03,4.08,7.0,5.0,8.0,79.0,2.0,1.0
8475215,2010,Robin Lehner,OTT,G,5on5,8,16806.0,9.76,14.0,249.0,8.85,7.0,31.22,27.0,133.86,131.0,4.33,5.0,77.68,63.0,57.08,74.0,9.53,150.0,32.0,7.0,4.14,3.88,1.74,6.0,3.0,5.0,60.0,0.0,0.0
8475215,2010,Robin Lehner,OTT,G,4on5,8,1705.0,3.56,4.0,53.0,2.78,3.0,6.11,8.0,29.73,35.0,0.14,0.0,17.07,14.0,9.57,11.0,3.14,24.0,12.0,4.0,0.81,1.45,1.3,1.0,1.0,2.0,13.0,2.0,1.0
8475215,2010,Robin Lehner,OTT,G,5on4,8,1431.0,0.46,0.0,8.0,0.23,0.0,0.49,1.0,3.8,4.0,0.45,2.0,1.14,1.0,2.57,3.0,0.46,3.0,1.0,1.0,0.1,0.15,0.21,0.0,0.0,0.0,3.0,0.0,0.0
8475361,2010,Jonas Gustavsson,TOR,G,other,23,1227.0,3.55,2.0,55.0,2.26,1.0,5.83,5.0,30.26,26.0,0.52,1.0,17.78,20.0,10.64,11.0,3.23,22.0,17.0,2.0,1.05,1.98,0.52,1.0,1.0,0.0,14.0,0.0,0.0
8475361,2010,Jonas Gustavsson,TOR,G,all,23,74527.0,55.94,68.0,1202.0,43.39,26.0,139.77,114.0,634.94,620.0,17.82,8.0,347.31,311.0,268.71,331.0,53.3,635.0,196.0,44.0,18.9,23.52,13.51,20.0,33.0,15.0,327.0,0.0,0.0
8475361,2010,Jonas Gustavsson,TOR,G,5on5,23,59632.0,39.71,44.0,949.0,32.51,18.0,114.67,88.0,502.11,488.0,14.14,6.0,274.24,245.0,214.07,276.0,38.66,519.0,146.0,26.0,15.32,17.38,7.0,13.0,25.0,6.0,258.0,0.0,0.0
8475361,2010,Jonas Gustavsson,TOR,G,4on5,23,5689.0,8.97,19.0,158.0,7.51,6.0,16.67,19.0,80.91,80.0,0.23,0.0,49.04,41.0,28.25,25.0,8.5,76.0,28.0,9.0,2.02,3.57,3.39,6.0,6.0,7.0,45.0,0.0,0.0
8475361,2010,Jonas Gustavsson,TOR,G,5on4,23,7979.0,1.94,3.0,36.0,0.97,1.0,2.23,0.0,18.5,22.0,2.94,1.0,5.22,4.0,15.12,18.0,1.9,18.0,5.0,3.0,0.51,0.59,0.83,0.0,1.0,2.0,10.0,0.0,0.0
8467950,2010,Craig Anderson,OTT,G,other,51,4726.0,11.6,10.0,154.0,6.65,10.0,18.87,20.0,92.94,92.0,1.45,3.0,52.44,41.0,33.4,43.0,11.05,81.0,35.0,10.0,2.96,4.49,4.15,1.0,6.0,3.0,28.0,0.0,0.0
8467950,2010,Craig Anderson,OTT,G,all,51,171907.0,128.73,135.0,2803.0,103.41,119.0,340.26,343.0,1503.1,1546.0,41.96,38.0,845.76,661.0,626.74,800.0,125.08,1638.0,342.0,113.0,46.96,41.59,40.18,36.0,47.0,52.0,710.0,4.0,2.0
8467950,2010,Craig Anderson,OTT,G,5on5,51,135625.0,84.01,93.0,2126.0,73.63,81.0,266.48,270.0,1132.69,1168.0,33.49,30.0,634.1,489.0,485.88,623.0,82.13,1268.0,250.0,62.0,36.99,30.22,16.8,33.0,36.0,24.0,546.0,4.0,2.0
8467950,2010,Craig Anderson,OTT,G,4on5,51,17599.0,28.54,25.0,462.0,21.2,23.0,49.56,50.0,240.04,244.0,1.31,2.0,147.38,118.0,80.26,110.0,27.47,256.0,44.0,35.0,5.91,5.17,17.45,1.0,2.0,22.0,127.0,0.0,0.0
8467950,2010,Craig Anderson,OTT,G,5on4,51,13957.0,3.87,5.0,53.0,1.62,4.0,4.56,3.0,32.91,37.0,5.48,3.0,9.77,11.0,25.2,23.0,3.75,30.0,11.0,5.0,0.94,1.43,1.51,1.0,2.0,2.0,7.0,0.0,0.0
8460535,2010,Jose Theodore,MIN,G,other,32,2957.0,5.93,5.0,93.0,4.1,3.0,11.16,6.0,53.91,52.0,1.82,6.0,30.23,19.0,18.63,35.0,5.61,48.0,18.0,6.0,1.56,2.49,1.87,2.0,0.0,3.0,21.0,0.0,0.0
8460535,2010,Jose Theodore,MIN,G,all,32,107574.0,83.02,81.0,1729.0,67.44,63.0,215.99,178.0,955.45,963.0,25.43,24.0,541.75,430.0,395.99,543.0,79.72,1010.0,262.0,63.0,30.48,31.95,20.6,25.0,37.0,19.0,394.0,2.0,1.0
8460535,2010,Jose Theodore,MIN,G,5on5,32,84823.0,55.06,62.0,1298.0,47.18,48.0,168.23,131.0,716.33,716.0,19.44,16.0,403.89,316.0,305.79,415.0,53.44,790.0,173.0,40.0,22.78,20.88,11.4,20.0,32.0,10.0,295.0,2.0,1.0
8460535,2010,Jose Theodore,MIN,G,4on5,32,10847.0,19.81,14.0,297.0,14.84,12.0,33.13,41.0,159.32,167.0,0.62,0.0,98.41,86.0,52.59,66.0,18.48,146.0,62.0,16.0,5.26,7.47,7.08,3.0,5.0,6.0,73.0,0.0,0.0
8460535,2010,Jose Theodore,MIN,G,5on4,32,8947.0,2.09,0.0,34.0,1.12,0.0,2.62,0.0,21.96,25.0,3.52,2.0,6.89,6.0,16.61,24.0,2.05,20.0,9.0,1.0,0.74,1.11,0.24,0.0,0.0,0.0,4.0,0.0,0.0
8470320,2010,Cam Ward,CAR,G,other,74,7830.0,16.15,13.0,246.0,9.88,13.0,30.24,28.0,145.12,149.0,3.28,2.0,78.99,67.0,57.85,67.0,15.3,137.0,42.0,19.0,4.22,4.87,7.05,5.0,5.0,3.0,48.0,0.0,0.0
8470320,2010,Cam Ward,CAR,G,all,74,255455.0,209.88,184.0,4450.0,168.82,191.0,555.09,505.0,2458.88,2375.0,70.08,66.0,1344.56,1104.0,1030.48,1324.0,202.35,2581.0,634.0,176.0,75.81,76.27,57.8,57.0,67.0,60.0,1059.0,0.0,0.0
8470320,2010,Cam Ward,CAR,G,5on5,74,198986.0,150.58,129.0,3443.0,124.07,140.0,441.59,410.0,1892.53,1814.0,53.39,53.0,1025.84,823.0,796.11,1037.0,146.51,1994.0,493.0,114.0,60.11,59.34,31.13,40.0,51.0,38.0,842.0,0.0,0.0
8470320,2010,Cam Ward,CAR,G,4on5,74,21173.0,35.69,36.0,624.0,31.05,28.0,71.11,62.0,342.64,335.0,1.49,1.0,214.12,197.0,115.91,151.0,33.39,364.0,81.0,35.0,8.88,9.78,17.03,8.0,10.0,18.0,144.0,0.0,0.0
8470320,2010,Cam Ward,CAR,G,5on4,74,27466.0,5.13,4.0,105.0,2.57,7.0,8.4,3.0,59.16,60.0,11.53,10.0,17.11,9.0,51.05,60.0,5.02,70.0,11.0,5.0,1.98,1.38,1.78,2.0,1.0,1.0,19.0,0.0,0.0
8471251,2010,Justin Peters,CAR,G,other,12,851.0,1.23,4.0,19.0,0.79,0.0,2.0,1.0,9.97,10.0,0.4,2.0,6.11,3.0,3.43,6.0,1.2,7.0,7.0,0.0,0.31,0.93,0.0,0.0,4.0,0.0,5.0,0.0,0.0
8471251,2010,Justin Peters,CAR,G,all,12,38897.0,32.3,43.0,608.0,25.02,21.0,76.02,88.0,345.78,343.0,10.74,11.0,189.08,141.0,141.36,174.0,31.37,340.0,109.0,26.0,10.95,13.67,7.69,8.0,23.0,12.0,133.0,4.0,2.0
8471251,2010,Justin Peters,CAR,G,5on5,12,31138.0,22.35,28.0,468.0,17.98,17.0,60.86,69.0,265.01,260.0,8.48,8.0,142.98,105.0,110.17,136.0,21.87,268.0,79.0,16.0,8.34,9.87,4.14,7.0,15.0,6.0,105.0,2.0,1.0
8471251,2010,Justin Peters,CAR,G,4on5,12,3183.0,7.3,10.0,100.0,5.59,4.0,11.09,15.0,57.09,58.0,0.16,0.0,35.26,27.0,18.03,23.0,6.89,51.0,20.0,8.0,1.69,2.53,3.08,1.0,3.0,6.0,21.0,0.0,0.0
8471251,2010,Justin Peters,CAR,G,5on4,12,3725.0,1.24,1.0,17.0,0.5,0.0,1.4,2.0,10.8,12.0,1.55,0.0,3.33,4.0,8.22,8.0,1.23,10.0,3.0,2.0,0.43,0.34,0.47,0.0,1.0,0.0,2.0,2.0,1.0
8459579,2010,Patrick Lalime,BUF,G,other,7,610.0,0.85,3.0,12.0,0.52,0.0,1.17,2.0,6.38,6.0,0.21,0.0,3.9,2.0,2.33,2.0,0.83,4.0,5.0,0.0,0.2,0.65,0.0,1.0,2.0,0.0,3.0,0.0,0.0
8459579,2010,Patrick Lalime,BUF,G,all,7,21925.0,15.64,18.0,307.0,12.47,9.0,38.47,35.0,174.72,163.0,6.67,4.0,98.78,77.0,75.02,103.0,15.03,182.0,50.0,14.0,5.61,6.04,3.99,6.0,6.0,6.0,61.0,0.0,0.0
8459579,2010,Patrick Lalime,BUF,G,5on5,7,16509.0,11.18,11.0,243.0,9.1,8.0,31.39,28.0,137.32,128.0,5.03,4.0,76.05,58.0,60.86,84.0,10.7,149.0,36.0,8.0,4.64,4.26,2.28,4.0,4.0,3.0,50.0,0.0,0.0
8459579,2010,Patrick Lalime,BUF,G,4on5,7,2490.0,2.76,2.0,48.0,2.61,0.0,5.52,5.0,27.96,26.0,0.16,0.0,17.98,17.0,10.24,16.0,2.72,28.0,9.0,3.0,0.7,1.13,0.93,1.0,0.0,1.0,8.0,0.0,0.0
8459579,2010,Patrick Lalime,BUF,G,5on4,7,2316.0,0.84,2.0,4.0,0.24,1.0,0.4,0.0,3.05,3.0,1.26,0.0,0.85,0.0,1.58,1.0,0.78,1.0,0.0,3.0,0.07,0.0,0.78,0.0,0.0,2.0,0.0,0.0,0.0
8467913,2010,Alex Auld,MTL,G,other,16,1746.0,3.43,4.0,55.0,2.2,1.0,6.0,2.0,29.96,25.0,0.6,1.0,18.03,22.0,11.36,12.0,3.29,30.0,8.0,4.0,0.99,1.01,1.44,1.0,1.0,2.0,13.0,0.0,0.0
8467913,2010,Alex Auld,MTL,G,all,16,44915.0,36.54,33.0,745.0,28.83,30.0,91.19,67.0,399.87,383.0,12.29,12.0,220.55,197.0,159.03,213.0,35.36,393.0,122.0,34.0,11.25,15.16,10.13,11.0,12.0,10.0,196.0,2.0,1.0
8467913,2010,Alex Auld,MTL,G,5on5,16,34343.0,23.53,25.0,546.0,19.08,21.0,68.33,50.0,288.88,279.0,9.79,10.0,156.16,127.0,118.68,164.0,22.92,297.0,77.0,21.0,8.52,9.31,5.7,10.0,9.0,6.0,151.0,2.0,1.0
8467913,2010,Alex Auld,MTL,G,4on5,16,4872.0,8.08,4.0,126.0,7.0,6.0,15.47,15.0,71.22,70.0,0.32,0.0,43.59,44.0,22.52,30.0,7.75,58.0,35.0,6.0,1.46,4.49,2.13,0.0,2.0,2.0,27.0,0.0,0.0
8467913,2010,Alex Auld,MTL,G,5on4,16,3954.0,1.49,0.0,18.0,0.56,2.0,1.39,0.0,9.81,9.0,1.59,1.0,2.77,4.0,6.47,7.0,1.4,8.0,2.0,3.0,0.28,0.36,0.85,0.0,0.0,0.0,5.0,0.0,0.0
8474550,2010,Antti Niemi,S.J,G,other,60,4667.0,9.69,7.0,134.0,4.87,4.0,13.39,19.0,70.23,67.0,2.37,1.0,39.63,29.0,26.19,33.0,8.51,61.0,26.0,9.0,2.25,2.95,4.49,2.0,0.0,5.0,38.0,0.0,0.0
8474550,2010,Antti Niemi,S.J,G,all,60,211434.0,137.68,140.0,3249.0,116.88,116.0,393.33,459.0,1707.46,1741.0,63.89,61.0,959.05,722.0,723.57,894.0,132.42,1876.0,397.0,113.0,51.14,48.43,38.09,57.0,37.0,46.0,863.0,2.0,1.0
8474550,2010,Antti Niemi,S.J,G,5on5,60,172901.0,92.42,92.0,2506.0,84.8,86.0,314.65,354.0,1315.57,1338.0,49.04,49.0,733.07,544.0,567.28,721.0,90.23,1487.0,280.0,68.0,39.63,34.16,18.63,43.0,29.0,20.0,671.0,2.0,1.0
8474550,2010,Antti Niemi,S.J,G,4on5,60,18027.0,30.4,34.0,518.0,24.36,24.0,56.65,77.0,267.29,284.0,1.29,2.0,168.0,135.0,89.71,97.0,28.6,273.0,74.0,31.0,7.8,9.03,13.57,12.0,3.0,19.0,140.0,0.0,0.0
8474550,2010,Antti Niemi,S.J,G,5on4,60,15839.0,4.01,6.0,65.0,1.99,2.0,4.96,6.0,37.83,38.0,10.77,9.0,10.45,10.0,31.46,30.0,3.93,37.0,12.0,5.0,0.91,1.7,1.4,0.0,4.0,2.0,11.0,0.0,0.0
8468011,2010,Ryan Miller,BUF,G,other,66,6946.0,16.42,19.0,229.0,8.79,6.0,22.02,19.0,117.92,121.0,3.16,4.0,65.73,67.0,45.06,49.0,13.86,96.0,47.0,19.0,3.82,5.48,7.12,4.0,9.0,6.0,67.0,0.0,0.0
8468011,2010,Ryan Miller,BUF,G,all,66,229758.0,169.84,165.0,3642.0,131.85,118.0,436.23,420.0,1921.69,1964.0,62.29,62.0,1081.76,870.0,824.86,1078.0,162.93,2080.0,474.0,154.0,61.53,56.82,51.49,52.0,67.0,46.0,934.0,6.0,3.0
8468011,2010,Ryan Miller,BUF,G,5on5,66,181708.0,113.27,109.0,2745.0,93.63,86.0,343.64,326.0,1448.54,1483.0,48.15,45.0,808.55,629.0,630.06,844.0,110.66,1596.0,357.0,84.0,48.08,42.69,22.5,43.0,45.0,21.0,708.0,6.0,3.0
8468011,2010,Ryan Miller,BUF,G,4on5,66,21055.0,35.17,29.0,560.0,26.27,25.0,61.34,61.0,291.94,294.0,1.15,0.0,186.59,155.0,99.82,140.0,33.54,319.0,55.0,45.0,8.01,6.74,20.43,4.0,6.0,19.0,141.0,0.0,0.0
8468011,2010,Ryan Miller,BUF,G,5on4,66,20049.0,4.37,7.0,88.0,2.55,1.0,6.91,10.0,53.56,53.0,9.56,12.0,15.4,15.0,45.28,41.0,4.3,58.0,12.0,6.0,1.36,1.56,1.45,1.0,6.0,0.0,12.0,0.0,0.0
8468685,2010,Henrik Lundqvist,NYR,G,other,68,6497.0,11.23,8.0,175.0,5.8,3.0,16.09,16.0,83.33,85.0,2.76,3.0,44.68,35.0,33.55,52.0,10.78,68.0,32.0,14.0,2.36,3.8,5.07,0.0,2.0,6.0,61.0,0.0,0.0
8468685,2010,Henrik Lundqvist,NYR,G,all,68,238000.0,162.42,152.0,3750.0,130.86,119.0,437.13,403.0,1927.81,1965.0,61.54,73.0,1089.43,919.0,810.79,1031.0,156.7,2095.0,451.0,147.0,58.42,55.5,48.5,52.0,47.0,53.0,1057.0,6.0,3.0
8468685,2010,Henrik Lundqvist,NYR,G,5on5,68,189894.0,110.78,108.0,2904.0,96.45,84.0,355.32,328.0,1497.92,1526.0,47.17,56.0,847.36,714.0,637.26,800.0,107.76,1679.0,331.0,86.0,46.27,40.98,23.54,44.0,36.0,28.0,808.0,4.0,2.0
8468685,2010,Henrik Lundqvist,NYR,G,4on5,68,19721.0,34.0,33.0,553.0,24.92,31.0,55.46,50.0,275.97,280.0,1.31,3.0,173.88,156.0,90.88,112.0,31.78,278.0,70.0,40.0,7.84,8.28,17.88,7.0,7.0,19.0,165.0,2.0,1.0
8468685,2010,Henrik Lundqvist,NYR,G,5on4,68,21888.0,5.75,2.0,100.0,2.97,1.0,7.78,7.0,59.6,62.0,10.21,11.0,17.59,11.0,44.16,59.0,5.73,57.0,16.0,7.0,1.6,2.14,2.01,1.0,1.0,0.0,20.0,0.0,0.0
8473523,2010,Jhonas Enroth,BUF,G,other,14,1046.0,2.39,4.0,38.0,1.7,1.0,4.3,6.0,21.75,15.0,0.38,0.0,13.05,9.0,8.77,11.0,2.3,18.0,12.0,1.0,0.63,1.53,0.23,2.0,1.0,1.0,7.0,0.0,0.0
8473523,2010,Jhonas Enroth,BUF,G,all,14,46164.0,32.7,35.0,719.0,26.15,18.0,88.73,84.0,391.85,377.0,12.28,10.0,222.85,191.0,165.87,209.0,31.42,402.0,120.0,27.0,10.67,14.16,7.86,10.0,15.0,10.0,170.0,0.0,0.0
8473523,2010,Jhonas Enroth,BUF,G,5on5,14,38804.0,23.83,23.0,550.0,19.06,15.0,70.33,55.0,301.06,290.0,9.91,8.0,167.15,142.0,127.96,173.0,23.21,313.0,84.0,21.0,8.06,10.07,5.71,5.0,11.0,7.0,132.0,0.0,0.0
